GEO.id,GEO.id2,GEO.display0label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
1400000US36103159300,36103159300,"Census Tract 1593, Suffolk County, New York",1871,340,0,**,1323,111,2115,168,1810,271,0,**,0,**
1400000US36103159404,36103159404,"Census Tract 1594.04, Suffolk County, New York",1633,145,0,**,1363,112,2011,271,1849,147,0,**,0,**
1400000US36103159406,36103159406,"Census Tract 1594.06, Suffolk County, New York",1639,106,0,**,1390,153,1716,39,0,**,0,**,0,**
1400000US36103159407,36103159407,"Census Tract 1594.07, Suffolk County, New York",1759,576,0,**,1191,151,0,**,2088,218,0,**,0,**
1400000US36103159408,36103159408,"Census Tract 1594.08, Suffolk County, New York",1655,486,0,**,0,**,0,**,1879,288,0,**,0,**
1400000US36103159410,36103159410,"Census Tract 1594.10, Suffolk County, New York",2025,429,0,**,0,**,1667,1027,1973,326,0,**,0,**
1400000US36103159411,36103159411,"Census Tract 1594.11, Suffolk County, New York",2146,270,0,**,0,**,0,**,2113,893,0,**,0,**
1400000US36103159412,36103159412,"Census Tract 1594.12, Suffolk County, New York",1468,102,0,**,1399,49,0,**,0,**,0,**,0,**
1400000US36103159505,36103159505,"Census Tract 1595.05, Suffolk County, New York",1968,266,0,**,0,**,1611,266,2117,235,0,**,0,**
1400000US36103159506,36103159506,"Census Tract 1595.06, Suffolk County, New York",2018,214,0,**,0,**,1787,567,2029,308,2102,297,0,**
1400000US36103159508,36103159508,"Census Tract 1595.08, Suffolk County, New York",1612,144,0,**,0,**,1527,192,1820,364,0,**,0,**
1400000US36103159510,36103159510,"Census Tract 1595.10, Suffolk County, New York",1275,187,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36103159511,36103159511,"Census Tract 1595.11, Suffolk County, New York",1546,314,0,**,532,121,1452,266,1647,670,1556,1440,0,**
1400000US36103159512,36103159512,"Census Tract 1595.12, Suffolk County, New York",1802,693,0,**,0,**,0,**,2151,193,0,**,0,**
1400000US36103159601,36103159601,"Census Tract 1596.01, Suffolk County, New York",1477,340,0,**,0,**,0,**,1625,1166,0,**,0,**
1400000US36103159602,36103159602,"Census Tract 1596.02, Suffolk County, New York",1833,423,0,**,1442,299,0,**,0,**,2221,54,0,**
1400000US36103169701,36103169701,"Census Tract 1697.01, Suffolk County, New York",1076,263,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36103169703,36103169703,"Census Tract 1697.03, Suffolk County, New York",1806,531,0,**,0,**,1625,765,0,**,0,**,0,**
1400000US36103169704,36103169704,"Census Tract 1697.04, Suffolk County, New York",1315,90,0,**,1285,124,1300,191,2022,1526,0,**,0,**
1400000US36103169800,36103169800,"Census Tract 1698, Suffolk County, New York",1360,208,0,**,0,**,1210,292,1659,205,1331,723,0,**
1400000US36103169901,36103169901,"Census Tract 1699.01, Suffolk County, New York",1247,493,0,**,393,241,1409,74,0,**,0,**,0,**
1400000US36103170002,36103170002,"Census Tract 1700.02, Suffolk County, New York",1805,441,0,**,0,**,0,**,1500,826,0,**,0,**
1400000US36103170101,36103170101,"Census Tract 1701.01, Suffolk County, New York",1379,121,0,**,1305,209,1534,180,1139,219,0,**,0,**
1400000US36103170201,36103170201,"Census Tract 1702.01, Suffolk County, New York",1372,136,0,**,0,**,1351,154,0,**,0,**,0,**
1400000US36103170202,36103170202,"Census Tract 1702.02, Suffolk County, New York",1309,204,0,**,1078,105,1219,866,1465,228,1693,359,0,**
1400000US36103180300,36103180300,"Census Tract 1803, Suffolk County, New York",1875,1051,0,**,0,**,1438,1239,0,**,0,**,0,**
1400000US36103190401,36103190401,"Census Tract 1904.01, Suffolk County, New York",1489,405,0,**,0,**,1278,539,1737,1693,0,**,0,**
1400000US36103190402,36103190402,"Census Tract 1904.02, Suffolk County, New York",1781,175,0,**,0,**,1625,1012,1798,92,3112,285,0,**
1400000US36103190403,36103190403,"Census Tract 1904.03, Suffolk County, New York",1471,110,1469,304,1302,73,1514,248,0,**,0,**,0,**
1400000US36103190502,36103190502,"Census Tract 1905.02, Suffolk County, New York",1750,159,0,**,1133,503,1750,95,2063,643,2018,358,0,**
1400000US36103190503,36103190503,"Census Tract 1905.03, Suffolk County, New York",1321,248,0,**,0,**,1217,195,0,**,0,**,0,**
1400000US36103190504,36103190504,"Census Tract 1905.04, Suffolk County, New York",1217,1216,0,**,0,**,0,**,1149,48,0,**,0,**
1400000US36103190601,36103190601,"Census Tract 1906.01, Suffolk County, New York",1848,269,0,**,1325,142,1675,192,2684,648,2200,1750,0,**
1400000US36103190603,36103190603,"Census Tract 1906.03, Suffolk County, New York",1709,281,0,**,1246,273,1604,681,2078,244,0,**,0,**
1400000US36103190604,36103190604,"Census Tract 1906.04, Suffolk County, New York",1817,202,0,**,0,**,1782,58,1921,949,0,**,0,**
1400000US36103190704,36103190704,"Census Tract 1907.04, Suffolk County, New York",1726,307,0,**,0,**,2271,858,1479,1381,1661,613,0,**
1400000US36103190705,36103190705,"Census Tract 1907.05, Suffolk County, New York",1674,237,0,**,1692,230,1958,714,0,**,1730,44,0,**
1400000US36103190706,36103190706,"Census Tract 1907.06, Suffolk County, New York",1952,273,0,**,1524,797,1615,1103,2090,197,2346,196,0,**
1400000US36103190707,36103190707,"Census Tract 1907.07, Suffolk County, New York",2219,605,0,**,0,**,2203,391,2344,577,3066,2371,0,**
1400000US36103190708,36103190708,"Census Tract 1907.08, Suffolk County, New York",1734,515,0,**,1629,649,0,**,3025,478,2250,182,0,**
1400000US36103190800,36103190800,"Census Tract 1908, Suffolk County, New York",1574,193,0,**,1575,541,1642,285,2182,887,0,**,0,**
1400000US36103200901,36103200901,"Census Tract 2009.01, Suffolk County, New York",1985,329,0,**,0,**,1806,104,2774,298,0,**,0,**
1400000US36103200902,36103200902,"Census Tract 2009.02, Suffolk County, New York",2160,677,0,**,621,236,1388,380,2163,421,3233,55,0,**
1400000US36103201001,36103201001,"Census Tract 2010.01, Suffolk County, New York",1809,221,0,**,0,**,0,**,1808,895,0,**,0,**
1400000US36103201003,36103201003,"Census Tract 2010.03, Suffolk County, New York",1272,405,0,**,511,205,1805,188,1419,140,0,**,0,**
1400000US36103201100,36103201100,"Census Tract 2011, Suffolk County, New York",1380,240,0,**,1087,89,0,**,1634,390,0,**,0,**
1400000US36103990100,36103990100,"Census Tract 9901, Suffolk County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36105950100,36105950100,"Census Tract 9501, Sullivan County, New York",923,75,0,**,856,285,879,157,957,126,0,**,0,**
1400000US36105950200,36105950200,"Census Tract 9502, Sullivan County, New York",910,100,0,**,638,455,928,89,850,330,0,**,0,**
1400000US36105950300,36105950300,"Census Tract 9503, Sullivan County, New York",900,312,0,**,975,961,641,423,994,642,0,**,0,**
1400000US36105950400,36105950400,"Census Tract 9504, Sullivan County, New York",840,59,0,**,832,30,795,137,1108,35,0,**,0,**
1400000US36105950500,36105950500,"Census Tract 9505, Sullivan County, New York",699,191,627,89,678,21,903,190,1101,98,1078,113,0,**
1400000US36105950600,36105950600,"Census Tract 9506, Sullivan County, New York",911,116,0,**,0,**,865,150,1125,600,0,**,0,**
1400000US36105950700,36105950700,"Census Tract 9507, Sullivan County, New York",764,49,0,**,685,57,843,62,1014,345,0,**,0,**
1400000US36105950800,36105950800,"Census Tract 9508, Sullivan County, New York",827,80,0,**,768,52,805,321,891,263,0,**,0,**
1400000US36105951000,36105951000,"Census Tract 9510, Sullivan County, New York",718,56,638,265,628,59,1062,96,0,**,0,**,0,**
1400000US36105951100,36105951100,"Census Tract 9511, Sullivan County, New York",786,36,0,**,742,43,790,62,1275,709,0,**,0,**
1400000US36105951200,36105951200,"Census Tract 9512, Sullivan County, New York",1041,114,667,99,720,72,1111,70,1255,220,0,**,0,**
1400000US36105951300,36105951300,"Census Tract 9513, Sullivan County, New York",942,107,0,**,766,16,921,52,1113,45,1185,698,0,**
1400000US36105951500,36105951500,"Census Tract 9515, Sullivan County, New York",918,235,0,**,643,92,942,184,1336,193,0,**,0,**
1400000US36105951700,36105951700,"Census Tract 9517, Sullivan County, New York",1074,145,0,**,694,140,925,471,1156,34,0,**,0,**
1400000US36105951800,36105951800,"Census Tract 9518, Sullivan County, New York",812,72,603,53,731,21,874,49,1070,87,894,504,0,**
1400000US36105951900,36105951900,"Census Tract 9519, Sullivan County, New York",759,114,0,**,705,215,929,242,0,**,0,**,0,**
1400000US36105952000,36105952000,"Census Tract 9520, Sullivan County, New York",962,187,0,**,963,350,776,200,0,**,0,**,0,**
1400000US36105952200,36105952200,"Census Tract 9522, Sullivan County, New York",868,278,0,**,609,304,850,203,939,74,0,**,0,**
1400000US36105952300,36105952300,"Census Tract 9523, Sullivan County, New York",751,255,0,**,561,101,688,218,1058,412,1411,120,0,**
1400000US36105952400,36105952400,"Census Tract 9524, Sullivan County, New York",921,160,0,**,0,**,943,51,1094,862,0,**,0,**
1400000US36107020100,36107020100,"Census Tract 201, Tioga County, New York",604,117,0,**,328,227,545,185,632,36,0,**,0,**
1400000US36107020200,36107020200,"Census Tract 202, Tioga County, New York",639,289,0,**,596,236,616,612,708,116,847,35,0,**
1400000US36107020300,36107020300,"Census Tract 203, Tioga County, New York",657,148,0,**,0,**,610,172,584,146,0,**,0,**
1400000US36107020401,36107020401,"Census Tract 204.01, Tioga County, New York",656,51,0,**,518,130,682,20,681,256,0,**,0,**
1400000US36107020402,36107020402,"Census Tract 204.02, Tioga County, New York",696,410,0,**,0,**,684,28,0,**,0,**,0,**
1400000US36107020500,36107020500,"Census Tract 205, Tioga County, New York",586,23,0,**,551,128,704,116,1044,379,0,**,0,**
1400000US36107020600,36107020600,"Census Tract 206, Tioga County, New York",703,127,0,**,542,372,718,53,610,147,0,**,0,**
1400000US36107020701,36107020701,"Census Tract 207.01, Tioga County, New York",925,34,0,**,610,436,924,47,931,81,1131,58,0,**
1400000US36107020702,36107020702,"Census Tract 207.02, Tioga County, New York",601,90,0,**,343,133,611,113,874,129,0,**,0,**
1400000US36107020703,36107020703,"Census Tract 207.03, Tioga County, New York",637,29,543,334,498,100,637,27,904,89,0,**,0,**
1400000US36109000300,36109000300,"Census Tract 3, Tompkins County, New York",1604,340,0,**,0,**,1771,366,0,**,0,**,0,**
1400000US36109000400,36109000400,"Census Tract 4, Tompkins County, New York",1122,51,0,**,1030,92,1132,59,0,**,0,**,0,**
1400000US36109000500,36109000500,"Census Tract 5, Tompkins County, New York",1137,30,0,**,992,64,1190,45,1170,55,2175,1383,0,**
1400000US36109000600,36109000600,"Census Tract 6, Tompkins County, New York",1103,115,740,213,984,61,1266,105,0,**,0,**,1327,445
1400000US36109000700,36109000700,"Census Tract 7, Tompkins County, New York",1107,164,0,**,919,85,967,51,1652,98,0,**,3500,***
1400000US36109000800,36109000800,"Census Tract 8, Tompkins County, New York",984,71,0,**,884,59,999,123,1071,182,1146,159,0,**
1400000US36109001000,36109001000,"Census Tract 10, Tompkins County, New York",746,70,0,**,572,207,870,88,1083,265,0,**,0,**
1400000US36109001100,36109001100,"Census Tract 11, Tompkins County, New York",1145,119,774,69,1021,203,1136,103,1187,135,2011,338,2081,1458
1400000US36109001200,36109001200,"Census Tract 12, Tompkins County, New York",1700,105,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36109001300,36109001300,"Census Tract 13, Tompkins County, New York",1012,127,917,226,1009,233,992,186,1952,257,664,34,0,**
1400000US36109001400,36109001400,"Census Tract 14, Tompkins County, New York",808,73,630,8,759,90,1015,156,745,693,2165,120,0,**
1400000US36109001500,36109001500,"Census Tract 15, Tompkins County, New York",1135,104,0,**,846,42,1229,133,1764,258,0,**,0,**
1400000US36109001600,36109001600,"Census Tract 16, Tompkins County, New York",819,108,0,**,675,27,783,57,1102,364,0,**,1694,469
1400000US36109001700,36109001700,"Census Tract 17, Tompkins County, New York",864,51,0,**,0,**,928,76,648,385,0,**,0,**
1400000US36109001800,36109001800,"Census Tract 18, Tompkins County, New York",887,253,0,**,374,55,598,467,1106,47,0,**,0,**
1400000US36109001900,36109001900,"Census Tract 19, Tompkins County, New York",936,109,0,**,757,206,961,79,1575,268,0,**,0,**
1400000US36109002000,36109002000,"Census Tract 20, Tompkins County, New York",776,65,0,**,510,203,905,152,1115,116,0,**,0,**
1400000US36109002100,36109002100,"Census Tract 21, Tompkins County, New York",784,49,0,**,657,113,828,102,1298,1040,0,**,0,**
1400000US36109002200,36109002200,"Census Tract 22, Tompkins County, New York",683,147,386,78,583,63,803,190,1238,137,965,94,0,**
1400000US36109002300,36109002300,"Census Tract 23, Tompkins County, New York",920,207,0,**,525,256,871,176,1302,597,0,**,0,**
1400000US36111950100,36111950100,"Census Tract 9501, Ulster County, New York",1052,168,0,**,0,**,0,**,974,271,0,**,0,**
1400000US36111950200,36111950200,"Census Tract 9502, Ulster County, New York",927,77,666,190,816,53,1043,67,1184,211,0,**,0,**
1400000US36111950300,36111950300,"Census Tract 9503, Ulster County, New York",1074,61,0,**,804,204,1131,36,0,**,0,**,0,**
1400000US36111950400,36111950400,"Census Tract 9504, Ulster County, New York",1070,166,0,**,839,59,1038,275,1429,239,0,**,0,**
1400000US36111950500,36111950500,"Census Tract 9505, Ulster County, New York",1262,271,0,**,1181,569,1202,319,1500,247,0,**,0,**
1400000US36111950600,36111950600,"Census Tract 9506, Ulster County, New York",961,141,0,**,1113,291,1000,136,843,16,0,**,0,**
1400000US36111950900,36111950900,"Census Tract 9509, Ulster County, New York",896,278,0,**,1125,518,861,62,880,277,0,**,0,**
1400000US36111951000,36111951000,"Census Tract 9510, Ulster County, New York",877,68,0,**,814,185,927,79,0,**,0,**,0,**
1400000US36111951100,36111951100,"Census Tract 9511, Ulster County, New York",1125,111,0,**,0,**,1081,141,0,**,0,**,0,**
1400000US36111951200,36111951200,"Census Tract 9512, Ulster County, New York",1585,495,0,**,1185,617,0,**,0,**,0,**,0,**
1400000US36111951300,36111951300,"Census Tract 9513, Ulster County, New York",1016,101,0,**,860,109,1274,114,1143,36,0,**,0,**
1400000US36111951400,36111951400,"Census Tract 9514, Ulster County, New York",912,75,0,**,791,325,1278,227,1273,186,0,**,0,**
1400000US36111951500,36111951500,"Census Tract 9515, Ulster County, New York",1014,111,0,**,950,40,1035,277,1132,21,0,**,0,**
1400000US36111951600,36111951600,"Census Tract 9516, Ulster County, New York",807,206,0,**,643,105,890,378,0,**,0,**,0,**
1400000US36111951700,36111951700,"Census Tract 9517, Ulster County, New York",1002,86,326,51,954,130,955,155,1309,147,0,**,0,**
1400000US36111951800,36111951800,"Census Tract 9518, Ulster County, New York",726,89,425,219,458,137,666,182,1052,151,0,**,0,**
1400000US36111951900,36111951900,"Census Tract 9519, Ulster County, New York",1004,137,0,**,792,105,1010,132,1213,202,1691,782,0,**
1400000US36111952000,36111952000,"Census Tract 9520, Ulster County, New York",906,65,723,108,800,42,935,185,1274,200,0,**,0,**
1400000US36111952100,36111952100,"Census Tract 9521, Ulster County, New York",940,106,649,198,827,61,1020,115,1313,136,1673,203,0,**
1400000US36111952300,36111952300,"Census Tract 9523, Ulster County, New York",1107,37,0,**,916,69,1149,50,1165,202,0,**,0,**
1400000US36111952400,36111952400,"Census Tract 9524, Ulster County, New York",1009,83,719,597,907,135,1093,39,1223,595,0,**,0,**
1400000US36111952500,36111952500,"Census Tract 9525, Ulster County, New York",1079,171,0,**,991,254,993,284,1602,754,0,**,0,**
1400000US36111952600,36111952600,"Census Tract 9526, Ulster County, New York",1095,134,674,344,1003,647,1136,145,1373,35,0,**,0,**
1400000US36111952700,36111952700,"Census Tract 9527, Ulster County, New York",984,72,0,**,936,29,1125,263,1203,350,0,**,0,**
1400000US36111952800,36111952800,"Census Tract 9528, Ulster County, New York",1424,193,0,**,802,55,2089,801,1469,230,0,**,0,**
1400000US36111952900,36111952900,"Census Tract 9529, Ulster County, New York",1165,64,0,**,0,**,1182,121,1125,32,0,**,0,**
1400000US36111953000,36111953000,"Census Tract 9530, Ulster County, New York",1078,191,0,**,846,46,1106,170,1450,350,0,**,0,**
1400000US36111953300,36111953300,"Census Tract 9533, Ulster County, New York",1200,172,0,**,857,320,1157,160,1600,626,1717,656,0,**
1400000US36111953400,36111953400,"Census Tract 9534, Ulster County, New York",1000,77,819,72,957,41,1233,127,0,**,0,**,0,**
1400000US36111953600,36111953600,"Census Tract 9536, Ulster County, New York",1115,75,0,**,1035,92,1128,206,2102,367,0,**,0,**
1400000US36111953700,36111953700,"Census Tract 9537, Ulster County, New York",964,89,0,**,790,186,1107,164,0,**,0,**,0,**
1400000US36111953800,36111953800,"Census Tract 9538, Ulster County, New York",921,83,0,**,765,128,1079,172,1707,1078,0,**,0,**
1400000US36111953900,36111953900,"Census Tract 9539, Ulster County, New York",1158,126,0,**,877,213,1044,333,1397,85,0,**,0,**
1400000US36111954000,36111954000,"Census Tract 9540, Ulster County, New York",878,141,533,44,0,**,969,138,830,401,0,**,0,**
1400000US36111954100,36111954100,"Census Tract 9541, Ulster County, New York",1084,61,607,336,882,229,1058,87,1457,191,0,**,0,**
1400000US36111954200,36111954200,"Census Tract 9542, Ulster County, New York",1065,163,0,**,864,223,991,265,1406,159,919,606,0,**
1400000US36111954400,36111954400,"Census Tract 9544, Ulster County, New York",1028,668,0,**,482,28,1199,254,0,**,0,**,0,**
1400000US36111954500,36111954500,"Census Tract 9545, Ulster County, New York",814,234,0,**,727,80,1018,279,1069,889,0,**,0,**
1400000US36111954600,36111954600,"Census Tract 9546, Ulster County, New York",851,85,0,**,755,408,880,83,842,68,0,**,0,**
1400000US36111954700,36111954700,"Census Tract 9547, Ulster County, New York",986,116,0,**,742,342,977,404,1356,66,0,**,0,**
1400000US36111954800,36111954800,"Census Tract 9548, Ulster County, New York",812,202,462,238,627,79,1002,125,1181,223,0,**,0,**
1400000US36111954900,36111954900,"Census Tract 9549, Ulster County, New York",1197,203,0,**,0,**,1044,151,2000,556,0,**,0,**
1400000US36111955000,36111955000,"Census Tract 9550, Ulster County, New York",1071,116,0,**,0,**,1049,589,0,**,0,**,0,**
1400000US36111955400,36111955400,"Census Tract 9554, Ulster County, New York",959,34,0,**,926,42,1049,105,0,**,0,**,0,**
1400000US36113070100,36113070100,"Census Tract 701, Warren County, New York",944,85,0,**,0,**,944,167,1029,144,0,**,0,**
1400000US36113070200,36113070200,"Census Tract 702, Warren County, New York",738,99,625,142,589,195,898,102,974,136,950,403,0,**
1400000US36113070300,36113070300,"Census Tract 703, Warren County, New York",805,52,537,134,702,54,849,55,971,190,0,**,0,**
1400000US36113070400,36113070400,"Census Tract 704, Warren County, New York",753,58,0,**,697,28,746,35,863,101,0,**,0,**
1400000US36113070500,36113070500,"Census Tract 705, Warren County, New York",827,48,0,**,580,68,919,77,1074,96,0,**,0,**
1400000US36113070601,36113070601,"Census Tract 706.01, Warren County, New York",1144,98,0,**,1276,757,962,138,1285,97,0,**,0,**
1400000US36113070602,36113070602,"Census Tract 706.02, Warren County, New York",1292,222,0,**,0,**,867,803,1307,244,0,**,0,**
1400000US36113070701,36113070701,"Census Tract 707.01, Warren County, New York",897,39,0,**,786,12,952,36,1298,139,0,**,0,**
1400000US36113070800,36113070800,"Census Tract 708, Warren County, New York",1059,92,0,**,723,62,1067,120,1129,40,0,**,0,**
1400000US36113070900,36113070900,"Census Tract 709, Warren County, New York",1566,1171,0,**,0,**,0,**,1645,897,0,**,0,**
1400000US36113071000,36113071000,"Census Tract 710, Warren County, New York",957,247,0,**,0,**,914,329,973,68,0,**,0,**
1400000US36113072000,36113072000,"Census Tract 720, Warren County, New York",968,167,531,95,642,255,1028,214,1057,145,1904,377,0,**
1400000US36113073000,36113073000,"Census Tract 730, Warren County, New York",729,63,0,**,620,27,762,60,950,95,0,**,0,**
1400000US36113073500,36113073500,"Census Tract 735, Warren County, New York",795,175,0,**,0,**,795,220,817,270,0,**,0,**
1400000US36113074000,36113074000,"Census Tract 740, Warren County, New York",754,151,0,**,529,163,0,**,758,107,0,**,0,**
1400000US36113075000,36113075000,"Census Tract 750, Warren County, New York",769,131,0,**,0,**,718,284,941,144,0,**,0,**
1400000US36113076000,36113076000,"Census Tract 760, Warren County, New York",800,81,0,**,0,**,790,113,0,**,0,**,0,**
1400000US36113078000,36113078000,"Census Tract 780, Warren County, New York",1000,272,0,**,808,479,1000,581,1346,70,0,**,0,**
1400000US36115080100,36115080100,"Census Tract 801, Washington County, New York",724,68,0,**,661,44,847,93,956,237,1082,231,0,**
1400000US36115080200,36115080200,"Census Tract 802, Washington County, New York",810,108,0,**,564,130,792,61,954,318,0,**,0,**
1400000US36115080300,36115080300,"Census Tract 803, Washington County, New York",884,40,0,**,627,409,876,24,1076,218,0,**,0,**
1400000US36115081000,36115081000,"Census Tract 810, Washington County, New York",949,76,0,**,547,147,807,114,961,21,1426,195,0,**
1400000US36115082001,36115082001,"Census Tract 820.01, Washington County, New York",806,72,950,718,642,137,795,110,909,173,1284,237,0,**
1400000US36115082002,36115082002,"Census Tract 820.02, Washington County, New York",689,338,0,**,608,195,694,446,788,655,0,**,0,**
1400000US36115084000,36115084000,"Census Tract 840, Washington County, New York",682,49,420,292,603,94,650,147,985,249,1037,368,0,**
1400000US36115085000,36115085000,"Census Tract 850, Washington County, New York",815,179,0,**,625,150,0,**,838,259,0,**,0,**
1400000US36115086000,36115086000,"Census Tract 860, Washington County, New York",695,184,0,**,0,**,805,156,674,21,0,**,0,**
1400000US36115087000,36115087000,"Census Tract 870, Washington County, New York",800,245,0,**,438,176,905,271,0,**,2089,1763,0,**
1400000US36115088000,36115088000,"Census Tract 880, Washington County, New York",833,160,0,**,546,322,752,115,929,215,0,**,0,**
1400000US36115089000,36115089000,"Census Tract 890, Washington County, New York",731,63,0,**,555,124,818,50,1274,670,585,280,0,**
1400000US36115090000,36115090000,"Census Tract 900, Washington County, New York",802,148,0,**,633,200,659,79,859,18,0,**,0,**
1400000US36115092000,36115092000,"Census Tract 920, Washington County, New York",812,113,1483,1459,535,107,829,68,867,467,0,**,0,**
1400000US36115093000,36115093000,"Census Tract 930, Washington County, New York",763,61,0,**,759,83,904,377,910,111,0,**,0,**
1400000US36115094000,36115094000,"Census Tract 940, Washington County, New York",900,123,0,**,771,211,950,472,931,184,0,**,0,**
1400000US36117020102,36117020102,"Census Tract 201.02, Wayne County, New York",721,136,0,**,425,136,726,260,851,30,0,**,0,**
1400000US36117020201,36117020201,"Census Tract 202.01, Wayne County, New York",688,74,0,**,0,**,694,115,0,**,0,**,0,**
1400000US36117020202,36117020202,"Census Tract 202.02, Wayne County, New York",825,212,0,**,669,25,0,**,0,**,0,**,0,**
1400000US36117020301,36117020301,"Census Tract 203.01, Wayne County, New York",755,59,0,**,586,102,814,59,1033,688,0,**,0,**
1400000US36117020302,36117020302,"Census Tract 203.02, Wayne County, New York",771,84,0,**,663,240,881,171,797,71,0,**,0,**
1400000US36117020401,36117020401,"Census Tract 204.01, Wayne County, New York",859,87,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36117020402,36117020402,"Census Tract 204.02, Wayne County, New York",617,45,0,**,404,181,776,93,759,164,0,**,0,**
1400000US36117020500,36117020500,"Census Tract 205, Wayne County, New York",699,210,0,**,438,50,740,110,1032,572,0,**,0,**
1400000US36117020600,36117020600,"Census Tract 206, Wayne County, New York",713,82,0,**,0,**,697,236,735,199,0,**,0,**
1400000US36117020700,36117020700,"Census Tract 207, Wayne County, New York",712,41,0,**,648,82,725,38,1176,131,0,**,0,**
1400000US36117020800,36117020800,"Census Tract 208, Wayne County, New York",850,227,0,**,0,**,906,213,0,**,0,**,0,**
1400000US36117020900,36117020900,"Census Tract 209, Wayne County, New York",685,170,0,**,542,522,597,52,874,45,0,**,0,**
1400000US36117021000,36117021000,"Census Tract 210, Wayne County, New York",903,238,0,**,0,**,727,244,938,88,0,**,0,**
1400000US36117021100,36117021100,"Census Tract 211, Wayne County, New York",621,34,806,715,561,38,704,53,810,312,678,470,0,**
1400000US36117021400,36117021400,"Census Tract 214, Wayne County, New York",614,54,400,235,474,81,634,24,859,94,1058,614,0,**
1400000US36117021501,36117021501,"Census Tract 215.01, Wayne County, New York",638,329,0,**,0,**,514,457,1047,457,0,**,0,**
1400000US36117021502,36117021502,"Census Tract 215.02, Wayne County, New York",577,56,0,**,480,130,577,69,753,92,939,180,0,**
1400000US36117021600,36117021600,"Census Tract 216, Wayne County, New York",678,126,0,**,375,266,811,242,780,226,870,147,0,**
1400000US36117021700,36117021700,"Census Tract 217, Wayne County, New York",797,143,0,**,507,164,918,68,967,302,778,313,0,**
1400000US36117021800,36117021800,"Census Tract 218, Wayne County, New York",731,48,0,**,530,147,705,44,745,58,880,193,0,**
1400000US36117990100,36117990100,"Census Tract 9901, Wayne County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36119000101,36119000101,"Census Tract 1.01, Westchester County, New York",1026,111,0,**,923,296,1153,92,897,194,1371,364,0,**
1400000US36119000103,36119000103,"Census Tract 1.03, Westchester County, New York",1134,106,1269,393,983,80,1261,138,1410,334,0,**,0,**
1400000US36119000104,36119000104,"Census Tract 1.04, Westchester County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36119000202,36119000202,"Census Tract 2.02, Westchester County, New York",1247,141,0,**,1346,324,1212,172,1191,140,0,**,1125,756
1400000US36119000203,36119000203,"Census Tract 2.03, Westchester County, New York",1190,97,1006,120,1137,126,1394,75,1216,647,0,**,0,**
1400000US36119000300,36119000300,"Census Tract 3, Westchester County, New York",906,90,811,747,755,281,924,81,1129,168,0,**,0,**
1400000US36119000401,36119000401,"Census Tract 4.01, Westchester County, New York",1509,222,840,289,1603,461,1623,210,1426,243,0,**,0,**
1400000US36119000402,36119000402,"Census Tract 4.02, Westchester County, New York",1133,127,780,608,982,145,1297,177,1260,272,0,**,0,**
1400000US36119000600,36119000600,"Census Tract 6, Westchester County, New York",1102,140,0,**,907,358,1294,202,1611,269,1472,1308,0,**
1400000US36119000701,36119000701,"Census Tract 7.01, Westchester County, New York",1515,175,0,**,1411,154,1579,196,1558,601,0,**,0,**
1400000US36119000702,36119000702,"Census Tract 7.02, Westchester County, New York",1315,58,879,446,1277,54,1702,117,1493,1261,0,**,0,**
1400000US36119000801,36119000801,"Census Tract 8.01, Westchester County, New York",1391,123,0,**,943,88,1417,110,0,**,0,**,0,**
1400000US36119000802,36119000802,"Census Tract 8.02, Westchester County, New York",1594,174,0,**,1088,250,1631,437,1716,132,0,**,0,**
1400000US36119000803,36119000803,"Census Tract 8.03, Westchester County, New York",1249,119,0,**,1082,91,1445,181,1451,160,0,**,0,**
1400000US36119000900,36119000900,"Census Tract 9, Westchester County, New York",1576,169,0,**,1152,172,1381,374,1825,166,0,**,0,**
1400000US36119001000,36119001000,"Census Tract 10, Westchester County, New York",986,226,954,193,725,233,1282,259,1695,101,1366,739,0,**
1400000US36119001101,36119001101,"Census Tract 11.01, Westchester County, New York",1328,63,0,**,728,723,1242,165,1315,67,1468,197,1792,93
1400000US36119001102,36119001102,"Census Tract 11.02, Westchester County, New York",1166,146,0,**,997,333,1039,221,1335,131,0,**,0,**
1400000US36119001200,36119001200,"Census Tract 12, Westchester County, New York",1101,68,854,52,876,114,1126,66,1439,273,2400,530,0,**
1400000US36119001301,36119001301,"Census Tract 13.01, Westchester County, New York",837,115,0,**,797,201,819,334,0,**,0,**,0,**
1400000US36119001302,36119001302,"Census Tract 13.02, Westchester County, New York",1141,112,924,53,965,107,1307,103,1422,112,0,**,0,**
1400000US36119001303,36119001303,"Census Tract 13.03, Westchester County, New York",1149,88,0,**,921,173,1214,142,1411,129,1622,233,0,**
